51,464286	27,9692308	53,3230768	0	0	0	0	0	0	0	0	0	0
0,1007264	-0,05558	-0,0128252	0,0018228	0,0058936	0,0068252	0,000786	-0,0057112	-0,001334	-0,005898	-0,00752	-0,0051012	0,0013488
-0,05558	0,1422452	-0,045434	-0,022614	-0,0075164	-0,0027288	0,0001816	0,0025132	0,0027012	0,0025308	0,0012836	0,0002316	0,0007572
-0,0128252	-0,045434	0,1372552	-0,0460132	-0,0271288	-0,016428	-0,0064144	-0,000378	0,0027916	0,0045596	0,0048724	0,005026	0,0046744
0,0018228	-0,022614	-0,0460132	0,1602548	-0,036424	-0,0281232	-0,0179108	-0,0102616	-0,004692	-0,0022036	-0,0003744	0,0019588	0,0027688
0,0058936	-0,0075164	-0,0271288	-0,036424	0,1672636	-0,0324656	-0,0230436	-0,0180004	-0,0099428	-0,0088896	-0,0067136	-0,0040984	-0,0020688
0,0068252	-0,0027288	-0,016428	-0,0281232	-0,0324656	0,1755096	-0,0262596	-0,0210488	-0,0164128	-0,0143436	-0,0121356	-0,009838	-0,008924
0,000786	0,0001816	-0,0064144	-0,0179108	-0,0230436	-0,0262596	0,1741144	-0,0249212	-0,02188	-0,0199316	-0,0167252	-0,013012	-0,0119324
-0,0057112	0,0025132	-0,000378	-0,0102616	-0,0180004	-0,0210488	-0,0249212	0,1728768	-0,0241256	-0,024168	-0,020804	-0,0166728	-0,0131632
-0,001334	0,0027012	0,0027916	-0,004692	-0,0099428	-0,0164128	-0,02188	-0,0241256	0,1753824	-0,0277384	-0,0243948	-0,0221492	-0,0212572
-0,005898	0,0025308	0,0045596	-0,0022036	-0,0088896	-0,0143436	-0,0199316	-0,024168	-0,0277384	0,178322	-0,027616	-0,0248548	-0,0244076
-0,00752	0,0012836	0,0048724	-0,0003744	-0,0067136	-0,0121356	-0,0167252	-0,020804	-0,0243948	-0,027616	0,1731256	-0,02978	-0,0267888
-0,0051012	0,0002316	0,005026	0,0019588	-0,0040984	-0,009838	-0,013012	-0,0166728	-0,0221492	-0,0248548	-0,02978	0,1659108	-0,0384184
0,0013488	0,0007572	0,0046744	0,0027688	-0,0020688	-0,008924	-0,0119324	-0,0131632	-0,0212572	-0,0244076	-0,0267888	-0,0384184	0,153656
0,4	0	0	0	0	0	0	0	0	0	0	0	0
34,861422	35,3295784	34,4464944	32,3816064	31,1017356	30,4967508	30,0895116	29,78669	29,240736	29,1628068	28,8577256	28,6635664	28,3822864
30,9846856	23,5384616	32,5846152	0	0	0	0	0	0	0	0	0	0
0,1540384	-0,0856808	-0,0216644	-0,0014744	0,0005752	-0,0013964	-0,003034	-0,0056588	-0,006452	0,00217	0,0026332	-0,0001932	-0,003554
-0,0856808	0,185598	-0,0742612	-0,0316264	-0,0103192	0,0006508	0,000624	0,0010424	0,0036148	-0,0007748	-0,0011356	-0,0014204	-0,0000072
-0,0216644	-0,0742612	0,1944972	-0,0694416	-0,0377576	-0,0231704	-0,0061548	0,0016412	0,0000584	0,00141	0,0037084	0,0032196	0,0036016
-0,0014744	-0,0316264	-0,0694416	0,2492328	-0,0634732	-0,0424528	-0,022178	-0,0140972	-0,0071104	-0,0035244	-0,0011548	0,0048108	0,003802
0,0005752	-0,0103192	-0,0377576	-0,0634732	0,280076	-0,055862	-0,0444568	-0,0301808	-0,020458	-0,0118472	-0,0068472	-0,00312	-0,000368
-0,0013964	0,0006508	-0,0231704	-0,0424528	-0,055862	0,29413	-0,047932	-0,040256	-0,0267908	-0,0226044	-0,0142944	-0,0121484	-0,0101568
-0,003034	0,000624	-0,0061548	-0,022178	-0,0444568	-0,047932	0,3065284	-0,0479352	-0,0366844	-0,0321336	-0,0224408	-0,0180472	-0,0145188
-0,0056588	0,0010424	0,0016412	-0,0140972	-0,0301808	-0,040256	-0,0479352	0,3134448	-0,0470084	-0,0383484	-0,0306344	-0,0254928	-0,0183844
-0,006452	0,0036148	0,0000584	-0,0071104	-0,020458	-0,0267908	-0,0366844	-0,0470084	0,320086	-0,0386996	-0,04132	-0,0307136	-0,028196
0,00217	-0,0007748	0,00141	-0,0035244	-0,0118472	-0,0226044	-0,0321336	-0,0383484	-0,0386996	0,3177824	-0,0473688	-0,0456228	-0,0423468
0,0026332	-0,0011356	0,0037084	-0,0011548	-0,0068472	-0,0142944	-0,0224408	-0,0306344	-0,04132	-0,0473688	0,3053808	-0,0531884	-0,0443376
-0,0001932	-0,0014204	0,0032196	0,0048108	-0,00312	-0,0121484	-0,0180472	-0,0254928	-0,0307136	-0,0456228	-0,0531884	0,296356	-0,0548256
-0,003554	-0,0000072	0,0036016	0,003802	-0,000368	-0,0101568	-0,0145188	-0,0183844	-0,028196	-0,0423468	-0,0443376	-0,0548256	0,2951072
0,4	0	0	0	0	0	0	0	0	0	0	0	0
36,5900288	37,3232796	58,7666256	80,905068	87,2610632	90,0669964	91,0724352	91,52534	91,4488668	90,5756076	90,4488668	90,0875156	89,7758548
78,91135	71,753846	80,8615384	0	0	0	0	0	0	0	0	0	0
0,1753908	-0,1303416	-0,0459932	0,0060556	0,0039024	0,0024276	0,0099108	0,0123184	0,0103872	0,0056992	0,0042148	-0,0037864	-0,0366524
-0,1303416	0,3364268	-0,088018	-0,020616	0,0135096	0,0026972	-0,005018	-0,0109496	-0,010308	0,0043344	-0,0063576	0,0078624	-0,0007192
-0,0459932	-0,088018	0,2252584	-0,0842804	-0,04951	-0,0224892	0,0016608	-0,0015668	0,010482	0,006272	0,0073288	0,0122664	0,0194172
0,0060556	-0,020616	-0,0842804	0,2003296	-0,0668996	-0,0379264	-0,0141324	-0,0082112	-0,0023652	-0,0027156	0,0028088	0,0045636	0,0094108
0,0039024	0,0135096	-0,04951	-0,0668996	0,22745	-0,0453852	-0,0353412	-0,0239556	-0,016496	-0,0122192	-0,004186	-0,000262	0,0100728
0,0024276	0,0026972	-0,0224892	-0,0379264	-0,0453852	0,2284804	-0,0496856	-0,0370948	-0,0232728	-0,0095428	-0,0088472	-0,007874	0,0082524
0,0099108	-0,005018	0,0016608	-0,0141324	-0,0353412	-0,0496856	0,2138992	-0,0428344	-0,031244	-0,0178452	-0,003944	-0,0174388	0,0019696
0,0123184	-0,0109496	-0,0015668	-0,0082112	-0,0239556	-0,0370948	-0,0428344	0,2320288	-0,039354	-0,0298264	-0,0229932	-0,0114008	-0,0077236
0,0103872	-0,010308	0,010482	-0,0023652	-0,016496	-0,0232728	-0,031244	-0,039354	0,23225	-0,0497648	-0,0400368	-0,0160352	-0,0150944
0,0056992	0,0043344	0,006272	-0,0027156	-0,0122192	-0,0095428	-0,0178452	-0,0298264	-0,0497648	0,2433232	-0,0461952	-0,042062	-0,0358824
0,0042148	-0,0063576	0,0073288	0,0028088	-0,004186	-0,0088472	-0,003944	-0,0229932	-0,0400368	-0,0461952	0,2473	-0,0631668	-0,0592116
-0,0037864	0,0078624	0,0122664	0,0045636	-0,000262	-0,007874	-0,0174388	-0,0114008	-0,0160352	-0,042062	-0,0631668	0,2307888	-0,0895328
-0,0366524	-0,0007192	0,0194172	0,0094108	0,0100728	0,0082524	0,0019696	-0,0077236	-0,0150944	-0,0358824	-0,0592116	-0,0895328	0,1753504
0,4	0	0	0	0	0	0	0	0	0	0	0	0
44,8911288	45,4763388	45,5360272	45,1942104	44,4343584	43,5834584	42,6014648	41,703386	40,5325752	39,2888316	38,6637832	38,0245484	37,7821776
42,1317144	33,5692308	45,2	0	0	0	0	0	0	0	0	0	0
0,181838	-0,1247084	-0,0373032	0,0066512	-0,000164	0,001604	-0,0097628	-0,0232844	-0,0199452	-0,0116772	0,0098732	0,024168	0,025248
-0,1247084	0,3137028	-0,0828632	-0,0418976	-0,0294696	-0,0118168	-0,0121148	-0,0128748	-0,0115868	0,001924	-0,0002624	0,006382	0,0048164
-0,0373032	-0,0828632	0,3563036	-0,107792	-0,0757916	-0,0542644	-0,0281176	-0,0096384	0,0109976	0,0175624	0,0028648	0,0034456	-0,0099804
0,0066512	-0,0418976	-0,107792	0,3481208	-0,104352	-0,0746688	-0,0442676	-0,0115968	0,0140992	0,0198164	0,0081104	0,0051044	-0,0169504
-0,000164	-0,0294696	-0,0757916	-0,104352	0,3871488	-0,0829884	-0,056502	-0,027986	-0,0096012	-0,0021324	0,0029408	0,0000088	-0,0134996
0,001604	-0,0118168	-0,0542644	-0,0746688	-0,0829884	0,407568	-0,0635744	-0,0436776	-0,0335956	-0,028436	-0,0102284	0,0007276	-0,0071352
-0,0097628	-0,0121148	-0,0281176	-0,0442676	-0,056502	-0,0635744	0,424984	-0,0640672	-0,0579136	-0,0405028	-0,02933	-0,012016	-0,0058308
-0,0232844	-0,0128748	-0,0096384	-0,0115968	-0,027986	-0,0436776	-0,0640672	0,4341644	-0,077334	-0,0695884	-0,0491112	-0,0316432	-0,0051164
-0,0199452	-0,0115868	0,0109976	0,0140992	-0,0096012	-0,0335956	-0,0579136	-0,077334	0,4003144	-0,1008492	-0,0764716	-0,05544	-0,0012068
-0,0116772	0,001924	0,0175624	0,0198164	-0,0021324	-0,028436	-0,0405028	-0,0695884	-0,1008492	0,4115996	-0,1061476	-0,0795956	-0,0099024
0,0098732	-0,0002624	0,0028648	0,0081104	0,0029408	-0,0102284	-0,02933	-0,0491112	-0,0764716	-0,1061476	0,4086548	-0,1328452	-0,0305012
0,024168	0,006382	0,0034456	0,0051044	0,0000088	0,0007276	-0,012016	-0,0316432	-0,05544	-0,0795956	-0,1328452	0,3786608	-0,075198
0,025248	0,0048164	-0,0099804	-0,0169504	-0,0134996	-0,0071352	-0,0058308	-0,0051164	-0,0012068	-0,0099024	-0,0305012	-0,075198	0,159104
0,4	0	0	0	0	0	0	0	0	0	0	0	0
22,2952888	19,4917888	20,1285308	23,001382	25,9430808	29,096008	32,3909188	34,7305496	36,301994	37,2897128	38,1800388	38,6376544	38,9843284
30,4977904	27,753846	32,3692308	0	0	0	0	0	0	0	0	0	0
0,2066324	-0,0960652	0,0389864	0,063146	0,0471596	0,0287752	-0,0023772	-0,0243388	-0,0116464	-0,0135424	-0,004134	0,01945	0,067188
-0,0960652	0,4564964	-0,0987344	-0,039954	-0,011822	0,0043396	0,000774	-0,0049324	0,0028932	0,0033848	0,0020192	0,0089216	0,0276452
0,0389864	-0,0987344	0,4271636	-0,1271052	-0,0819172	-0,0433968	-0,014638	-0,0044672	0,003462	0,0043608	0,0035168	0,0004472	0,0017552
0,063146	-0,039954	-0,1271052	0,3876416	-0,1122916	-0,074654	-0,0325852	-0,016678	-0,0052776	-0,002408	-0,0013256	-0,0019008	-0,0054928
0,0471596	-0,011822	-0,0819172	-0,1122916	0,3636884	-0,0828012	-0,0486676	-0,0279296	-0,0164088	-0,0081472	-0,0057452	-0,0060168	-0,0085532
0,0287752	0,0043396	-0,0433968	-0,074654	-0,0828012	0,3458916	-0,0592528	-0,0411852	-0,0275292	-0,0169916	-0,0116908	-0,008276	-0,00634
-0,0023772	0,000774	-0,014638	-0,0325852	-0,0486676	-0,0592528	0,3128024	-0,053826	-0,03969	-0,028206	-0,01809	-0,010858	-0,0020156
-0,0243388	-0,0049324	-0,0044672	-0,016678	-0,0279296	-0,0411852	-0,053826	0,3004004	-0,0467996	-0,0367596	-0,0263708	-0,0147764	-0,0012944
-0,0116464	0,0028932	0,003462	-0,0052776	-0,0164088	-0,0275292	-0,03969	-0,0467996	0,2893756	-0,039464	-0,0308824	-0,023268	-0,011248
-0,0135424	0,0033848	0,0043608	-0,002408	-0,0081472	-0,0169916	-0,028206	-0,0367596	-0,039464	0,281076	-0,0368916	-0,0276852	-0,016156
-0,004134	0,0020192	0,0035168	-0,0013256	-0,0057452	-0,0116908	-0,01809	-0,0263708	-0,0308824	-0,0368916	0,2695512	-0,0375964	-0,02273
0,01945	0,0089216	0,0004472	-0,0019008	-0,0060168	-0,008276	-0,010858	-0,0147764	-0,023268	-0,0276852	-0,0375964	0,2553796	-0,0424572
0,067188	0,0276452	0,0017552	-0,0054928	-0,0085532	-0,00634	-0,0020156	-0,0012944	-0,011248	-0,016156	-0,02273	-0,0424572	0,18966
0,4	0	0	0	0	0	0	0	0	0	0	0	0
32,810696	29,3356164	27,8669524	26,9122228	26,473264	27,2655992	26,9039144	26,5364524	25,9645956	25,435288	25,1838604	24,9675308	24,7389636
26,953458	9,8769232	29,6923076	0	0	0	0	0	0	0	0	0	0
0,1720528	-0,0825456	-0,0128984	0,000832	-0,0176044	-0,000336	0,00241	-0,0021608	0,0000116	-0,0018364	-0,0046508	-0,0032036	0,0028876
-0,0825456	0,2637156	-0,068502	-0,052826	-0,0462884	-0,0165144	-0,0068132	-0,0035008	0,0011464	0,003642	0,0035356	0,0056332	0,0089164
-0,0128984	-0,068502	0,2637752	-0,1042268	-0,0661176	-0,0244024	-0,0142644	-0,0055264	-0,0012472	0,002446	0,005158	0,0069176	0,0054568
0,000832	-0,052826	-0,1042268	0,2865596	-0,0674492	-0,0253156	-0,0151736	-0,0084516	-0,0052372	0,0003452	0,004722	0,0057692	0,0036244
-0,0176044	-0,0462884	-0,0661176	-0,0674492	0,3263424	-0,046902	-0,0282952	-0,0185368	-0,0109668	-0,0052772	-0,0006932	0,0039916	0,0060284
-0,000336	-0,0165144	-0,0244024	-0,0253156	-0,046902	0,3139892	-0,0588584	-0,0457252	-0,0356848	-0,0275196	-0,0235736	-0,01755	-0,0143872
0,00241	-0,0068132	-0,0142644	-0,0151736	-0,0282952	-0,0588584	0,3302368	-0,0529616	-0,044276	-0,0388416	-0,0352648	-0,0299936	-0,02653
-0,0021608	-0,0035008	-0,0055264	-0,0084516	-0,0185368	-0,0457252	-0,0529616	0,3388536	-0,0513804	-0,0471856	-0,0432216	-0,0388592	-0,0342652
0,0000116	0,0011464	-0,0012472	-0,0052372	-0,0109668	-0,0356848	-0,044276	-0,0513804	0,3355228	-0,0538036	-0,0475972	-0,0431732	-0,0405916
-0,0018364	0,003642	0,002446	0,0003452	-0,0052772	-0,0275196	-0,0388416	-0,0471856	-0,0538036	0,3351276	-0,0529164	-0,0491872	-0,047472
-0,0046508	0,0035356	0,005158	0,004722	-0,0006932	-0,0235736	-0,0352648	-0,0432216	-0,0475972	-0,0529164	0,327902	-0,05576	-0,0523644
-0,0032036	0,0056332	0,0069176	0,0057692	0,0039916	-0,01755	-0,0299936	-0,0388592	-0,0431732	-0,0491872	-0,05576	0,3164432	-0,0653252
0,0028876	0,0089164	0,0054568	0,0036244	0,0060284	-0,0143872	-0,02653	-0,0342652	-0,0405916	-0,047472	-0,0523644	-0,0653252	0,3004136
0,4	0	0	0	0	0	0	0	0	0	0	0	0
23,4399832	32,1138696	37,055732	39,8145476	41,135484	42,1631428	43,2516348	43,7410228	43,4029812	43,3921676	43,4094692	43,4802452	42,990188
39,9531128	32,7692308	42,153846	0	0	0	0	0	0	0	0	0	0
0,2414928	-0,1109496	-0,0480868	-0,01386	-0,0037824	-0,0006432	-0,0009012	-0,0028928	-0,0013544	0,004446	0,0120184	0,020066	0,0147724
-0,1109496	0,2142192	-0,0852004	-0,05079	-0,0286092	-0,0143464	-0,0023348	0,0030064	0,0053064	0,0080628	0,009784	0,0111876	0,0167536
-0,0480868	-0,0852004	0,2121448	-0,0562976	-0,037374	-0,0210932	-0,0071132	-0,0008876	0,0017764	0,0028684	0,002416	0,0018016	0,0070092
-0,01386	-0,05079	-0,0562976	0,2231696	-0,038998	-0,0270988	-0,0140556	-0,007386	-0,0055764	-0,006426	-0,0075332	-0,0080608	-0,0035568
-0,0037824	-0,0286092	-0,037374	-0,038998	0,2308284	-0,0281984	-0,0201336	-0,0142912	-0,0117656	-0,0123968	-0,01292	-0,0120644	-0,0097776
-0,0006432	-0,0143464	-0,0210932	-0,0270988	-0,0281984	0,2324924	-0,0255808	-0,0204544	-0,0180512	-0,0171412	-0,01528	-0,01432	-0,0108528
-0,0009012	-0,0023348	-0,0071132	-0,0140556	-0,0201336	-0,0255808	0,227068	-0,0248596	-0,0229536	-0,020768	-0,018512	-0,0144904	-0,0133744
-0,0028928	0,0030064	-0,0008876	-0,007386	-0,0142912	-0,0204544	-0,0248596	0,2238356	-0,0265	-0,0245276	-0,0206252	-0,017772	-0,017142
-0,0013544	0,0053064	0,0017764	-0,0055764	-0,0117656	-0,0180512	-0,0229536	-0,0265	0,2271256	-0,0270908	-0,0244004	-0,0219804	-0,0217516
0,004446	0,0080628	0,0028684	-0,006426	-0,0123968	-0,0171412	-0,020768	-0,0245276	-0,0270908	0,2229652	-0,0291424	-0,0260188	-0,0292604
0,0120184	0,009784	0,002416	-0,0075332	-0,01292	-0,01528	-0,018512	-0,0206252	-0,0244004	-0,0291424	0,2113756	-0,03667	-0,031388
0,020066	0,0111876	0,0018016	-0,0080608	-0,0120644	-0,01432	-0,0144904	-0,017772	-0,0219804	-0,0260188	-0,03667	0,1984068	-0,0487812
0,0147724	0,0167536	0,0070092	-0,0035568	-0,0097776	-0,0108528	-0,0133744	-0,017142	-0,0217516	-0,0292604	-0,031388	-0,0487812	0,1785888
0,4	0	0	0	0	0	0	0	0	0	0	0	0
18,8901032	29,9088776	38,9938792	44,103666	45,6392624	46,2309452	46,0359132	45,5409504	44,31319	43,5565584	43,0356408	42,7848056	42,7492004
40,906384	20,0615384	46,3692308	0	0	0	0	0	0	0	0	0	0
0,1497784	-0,0877264	-0,00956	0,0124356	0,0058316	0,0048016	-0,003936	-0,0250204	-0,0101552	-0,0083516	0,0039148	0,013308	0,0217268
-0,0877264	0,2038436	-0,0778576	-0,0384652	-0,0130732	-0,0027512	0,0014268	0,011084	0,013194	0,00675	0,0029088	-0,0062196	-0,0064908
-0,00956	-0,0778576	0,1803208	-0,066618	-0,0403252	-0,01866	-0,0005572	0,0039944	0,0154304	0,0075876	0,0052656	-0,0026856	-0,0101224
0,0124356	-0,0384652	-0,066618	0,1852756	-0,0476964	-0,0326204	-0,016216	-0,0054952	0,0020444	0,002836	0,0002552	-0,0024516	-0,0062164
0,0058316	-0,0130732	-0,0403252	-0,0476964	0,1918504	-0,036674	-0,026442	-0,0221208	-0,0123556	-0,0094228	-0,0090248	-0,0040828	0,0011988
0,0048016	-0,0027512	-0,01866	-0,0326204	-0,036674	0,1955584	-0,039764	-0,0296276	-0,0294424	-0,0162192	-0,0095468	0,0003788	0,0128904
-0,003936	0,0014268	-0,0005572	-0,016216	-0,026442	-0,039764	0,188738	-0,0368364	-0,0392584	-0,025068	-0,0168632	-0,0030616	0,0119488
-0,0250204	0,011084	0,0039944	-0,0054952	-0,0221208	-0,0296276	-0,0368364	0,1847792	-0,0359076	-0,0343436	-0,0219588	-0,0071668	0,0083632
-0,0101552	0,013194	0,0154304	0,0020444	-0,0123556	-0,0294424	-0,0392584	-0,0359076	0,1830808	-0,0400632	-0,028132	-0,01164	-0,0010736
-0,0083516	0,00675	0,0075876	0,002836	-0,0094228	-0,0162192	-0,025068	-0,0343436	-0,0400632	0,1941388	-0,032862	-0,0174584	-0,0140544
0,0039148	0,0029088	0,0052656	0,0002552	-0,0090248	-0,0095468	-0,0168632	-0,0219588	-0,028132	-0,032862	0,1894852	-0,0418652	-0,0271528
0,013308	-0,0062196	-0,0026856	-0,0024516	-0,0040828	0,0003788	-0,0030616	-0,0071668	-0,01164	-0,0174584	-0,0418652	0,1637376	-0,0740172
0,0217268	-0,0064908	-0,0101224	-0,0062164	0,0011988	0,0128904	0,0119488	0,0083632	-0,0010736	-0,0140544	-0,0271528	-0,0740172	0,093944
0,4	0	0	0	0	0	0	0	0	0	0	0	0
13,8424644	13,398822	13,0412852	12,9049816	12,79212	12,650402	12,5612652	12,4786588	12,4606536	12,4487568	12,4325008	12,5086608	12,7249096
12,788114	8,5846152	14,246154	0	0	0	0	0	0	0	0	0	0
0,5448724	-0,113088	-0,0720524	-0,063772	-0,0594364	-0,051242	-0,0489024	-0,043608	-0,0429892	-0,0365716	-0,0313964	-0,0268392	-0,0195508
-0,113088	0,5984684	-0,135856	-0,103172	-0,0759548	-0,0577028	-0,046136	-0,0351384	-0,0290176	-0,0234468	-0,016932	-0,015366	-0,01012
-0,0720524	-0,135856	0,6338772	-0,1127976	-0,0884328	-0,0687316	-0,052046	-0,0410724	-0,0320464	-0,0269212	-0,02105	-0,0158256	-0,0133204
-0,063772	-0,103172	-0,1127976	0,6834588	-0,0865216	-0,072174	-0,0597304	-0,0491612	-0,0420912	-0,035744	-0,0301988	-0,0234088	-0,0214316
-0,0594364	-0,0759548	-0,0884328	-0,0865216	0,7051828	-0,078178	-0,0652668	-0,0574048	-0,0463416	-0,0437848	-0,0384636	-0,0337668	-0,0287444
-0,051242	-0,0577028	-0,0687316	-0,072174	-0,078178	0,7114804	-0,0709664	-0,0634444	-0,0550696	-0,0526976	-0,0453084	-0,0401228	-0,0394024
-0,0489024	-0,046136	-0,052046	-0,0597304	-0,0652668	-0,0709664	0,715714	-0,0717124	-0,0639124	-0,060848	-0,055442	-0,0494504	-0,0436388
-0,043608	-0,0351384	-0,0410724	-0,0491612	-0,0574048	-0,0634444	-0,0717124	0,6985148	-0,0698484	-0,0677004	-0,0624816	-0,054996	-0,0460556
-0,0429892	-0,0290176	-0,0320464	-0,0420912	-0,0463416	-0,0550696	-0,0639124	-0,0698484	0,7036728	-0,0697204	-0,0655848	-0,0571148	-0,05476
-0,0365716	-0,0234468	-0,0269212	-0,035744	-0,0437848	-0,0526976	-0,060848	-0,0677004	-0,0697204	0,6967904	-0,0671748	-0,0600672	-0,0583888
-0,0313964	-0,016932	-0,02105	-0,0301988	-0,0384636	-0,0453084	-0,055442	-0,0624816	-0,0655848	-0,0671748	0,670536	-0,068238	-0,060528
-0,0268392	-0,015366	-0,0158256	-0,0234088	-0,0337668	-0,0401228	-0,0494504	-0,054996	-0,0571148	-0,0600672	-0,068238	0,64747	-0,0701768
-0,0195508	-0,01012	-0,0133204	-0,0214316	-0,0287444	-0,0394024	-0,0436388	-0,0460556	-0,05476	-0,0583888	-0,060528	-0,0701768	0,6316348
0,4	0	0	0	0	0	0	0	0	0	0	0	0
13,8157004	13,2905152	12,990028	12,8340108	12,7056432	12,5681352	12,4387508	12,3495656	12,1601312	11,9441076	11,8022244	11,7124184	11,7524168
12,4895112	7,446154	16,0307692	0	0	0	0	0	0	0	0	0	0
0,5988024	-0,0925956	-0,074992	-0,0427864	-0,0268664	-0,0134128	-0,0065288	-0,0072132	-0,008962	-0,0140016	-0,0183244	-0,0194208	-0,0186732
-0,0925956	0,6347652	-0,1039808	-0,0692968	-0,0455796	-0,0287584	-0,0149288	-0,0113864	-0,0083576	-0,0101988	-0,011948	-0,010724	-0,0103084
-0,074992	-0,1039808	0,6506668	-0,0837348	-0,0607564	-0,042376	-0,0254516	-0,0183904	-0,0147684	-0,0128744	-0,0123784	-0,0104148	-0,0081696
-0,0427864	-0,0692968	-0,0837348	0,6891592	-0,0675024	-0,0598612	-0,048806	-0,0434896	-0,0365548	-0,03206	-0,0272904	-0,0252036	-0,0220812
-0,0268664	-0,0455796	-0,0607564	-0,0675024	0,6941624	-0,0698164	-0,0635212	-0,062568	-0,0548508	-0,0482176	-0,0413144	-0,036048	-0,0341248
-0,0134128	-0,0287584	-0,042376	-0,0598612	-0,0698164	0,7012012	-0,0764804	-0,0754176	-0,0681932	-0,0618128	-0,0563084	-0,0496448	-0,0492528
-0,0065288	-0,0149288	-0,0254516	-0,048806	-0,0635212	-0,0764804	0,6761892	-0,0828416	-0,0787644	-0,0702412	-0,0642476	-0,0610068	-0,0577148
-0,0072132	-0,0113864	-0,0183904	-0,0434896	-0,062568	-0,0754176	-0,0828416	0,6661204	-0,0840676	-0,0781412	-0,071666	-0,0649564	-0,064778
-0,008962	-0,0083576	-0,0147684	-0,0365548	-0,0548508	-0,0681932	-0,0787644	-0,0840676	0,6521132	-0,0780656	-0,0720228	-0,0672276	-0,0657368
-0,0140016	-0,0101988	-0,0128744	-0,03206	-0,0482176	-0,0618128	-0,0702412	-0,0781412	-0,0780656	0,6442228	-0,0748116	-0,0681856	-0,0693692
-0,0183244	-0,011948	-0,0123784	-0,0272904	-0,0413144	-0,0563084	-0,0642476	-0,071666	-0,0720228	-0,0748116	0,6195352	-0,0730304	-0,0685676
-0,0194208	-0,010724	-0,0104148	-0,0252036	-0,036048	-0,0496448	-0,0610068	-0,0649564	-0,0672276	-0,0681856	-0,0730304	0,597054	-0,0759536
-0,0186732	-0,0103084	-0,0081696	-0,0220812	-0,0341248	-0,0492528	-0,0577148	-0,064778	-0,0657368	-0,0693692	-0,0685676	-0,0759536	0,5816432
0,4	0	0	0	0	0	0	0	0	0	0	0	0
36,3783908	36,5234276	34,8537356	32,7592528	31,3126344	30,0186716	28,9773088	28,3406116	27,7561128	27,1348288	27,00558	27,0048228	27,260528
30,4096852	26,9846152	32,3692308	0	0	0	0	0	0	0	0	0	0
0,3696524	-0,1124392	-0,0864376	-0,0489088	-0,0356372	-0,027518	-0,0150904	0,0046768	0,00666	0,0043848	0,0022728	-0,0019044	0,0032064
-0,1124392	0,4420916	-0,1158632	-0,0781232	-0,0543604	-0,0308988	-0,0174588	-0,0223796	-0,0108792	0,005926	0,0107236	-0,0012764	0,0013156
